east;size;sales;investment
TRUE;17;879271;0
TRUE;23;1190037;0
TRUE;24;1243006;0
TRUE;4;207198;0
TRUE;5;258998;0
TRUE;3;155713;0
TRUE;28;1453630;752557
TRUE;21;1091052;270152
TRUE;6;312155;15408
TRUE;2;104057;0
TRUE;23;1196920;0
TRUE;87;4528672;85387
TRUE;26;1353671;2403722
TRUE;9;468738;5846
TRUE;9;468775;0
TRUE;2;104225;0
TRUE;4;208670;4634
TRUE;2;104398;0
TRUE;2;104517;0
TRUE;1;52266;0
TRUE;2;104614;16079
TRUE;3;156992;39549
TRUE;7;366375;2365
TRUE;4;209407;12821
TRUE;1;52396;14567
TRUE;9;471712;0
TRUE;15;787417;0
TRUE;10;525306;0
TRUE;3;157629;0
TRUE;56;2943602;0
TRUE;9;473399;0
TRUE;20;1053271;230276
TRUE;17;895359;10857
TRUE;20;1053446;0
TRUE;1;52677;31987
TRUE;37;1949973;31060
TRUE;16;843569;5003
TRUE;11;580724;8160
TRUE;1;52800;1083
TRUE;4;211281;8904
TRUE;3;158470;0
TRUE;21;1109869;0
TRUE;41;2170226;0
TRUE;48;2543111;0
TRUE;10;530095;0
TRUE;8;424101;0
TRUE;18;954317;210428
TRUE;67;3553979;0
TRUE;28;1486553;18583
TRUE;33;1752588;18801
TRUE;21;1115727;
TRUE;4;212571;40904
TRUE;9;478440;0
TRUE;38;2020236;0
TRUE;30;1595730;0
TRUE;3;159601;22054
TRUE;54;2875448;0
TRUE;57;3038061;98311
TRUE;3;159929;9689
TRUE;105;5598201;
TRUE;2;106721;0
TRUE;13;695032;10885
TRUE;66;3529279;54081
TRUE;11;588364;23374
TRUE;2;107005;5226
TRUE;5;267590;10560
TRUE;12;642448;0
TRUE;2;107077;0
TRUE;6;321266;0
TRUE;3;160691;216806
TRUE;28;1500511;19623
TRUE;30;1608343;180152
TRUE;32;1716787;197852
TRUE;24;1287877;0
TRUE;78;4189619;2500000
TRUE;3;161200;0
TRUE;2;107476;1996
TRUE;26;1397338;27574
TRUE;5;268795;0
TRUE;8;430241;42918
TRUE;8;430396;0
TRUE;13;700964;9175
TRUE;17;917133;0
TRUE;52;2806235;0
TRUE;12;648394;71629
TRUE;2;108098;1121
TRUE;4;216539;31225
TRUE;136;7364774;13655
TRUE;2;108372;0
TRUE;16;867656;0
TRUE;3;162696;0
TRUE;9;488684;20446
TRUE;5;271501;0
TRUE;44;2389439;0
TRUE;118;6409673;26049
TRUE;2;108755;0
TRUE;17;924576;0
TRUE;7;380855;9345
TRUE;74;4030930;0
TRUE;14;762813;53919
TRUE;3;163484;0
TRUE;37;2016718;92798
TRUE;1;54530;0
TRUE;42;2291066;65083
TRUE;28;1527983;145516
TRUE;16;873283;0
TRUE;13;710111;0
TRUE;154;8413384;
TRUE;2;109279;1940
TRUE;9;492615;10357
TRUE;27;1478340;20533
TRUE;2;109540;9880
TRUE;22;1205115;230657
TRUE;3;164337;0
TRUE;4;219171;0
TRUE;22;1205687;0
TRUE;1;54817;0
TRUE;3;164455;0
TRUE;5;274094;45957
TRUE;3;164498;0
TRUE;31;1700502;0
TRUE;71;3895174;19913
TRUE;2;109800;0
TRUE;2;109973;0
TRUE;2;110052;0
TRUE;13;716048;0
TRUE;10;550991;0
TRUE;50;2755687;1899980
TRUE;23;1267629;28691
TRUE;25;1378887;83318
TRUE;3;165879;3172
TRUE;5;276557;9839
TRUE;50;2765911;13143
TRUE;2;110747;0
TRUE;1;55403;0
TRUE;22;1219383;24151
TRUE;4;221929;21301
TRUE;14;776828;3665
TRUE;1;55555;0
TRUE;1;55583;0
TRUE;14;778185;47020
TRUE;24;1334135;0
TRUE;2;111250;0
TRUE;139;7734446;5474
TRUE;15;834993;0
TRUE;51;2839428;12863
TRUE;6;334152;8525
TRUE;11;612887;9690
TRUE;13;724565;0
TRUE;43;2399241;1277257
TRUE;66;3686062;424365
TRUE;6;335285;36284
TRUE;75;4193858;107189
TRUE;90;5034190;156551
TRUE;6;335984;0
TRUE;2;112020;0
TRUE;35;1960622;46786
TRUE;18;1008566;0
TRUE;6;336419;27615
TRUE;13;729001;96787
TRUE;6;336643;2838
TRUE;16;897875;0
TRUE;3;168372;0
TRUE;4;224564;6453
TRUE;32;1796580;536271
TRUE;5;280748;0
TRUE;166;9324595;0
TRUE;22;1235822;0
TRUE;14;787013;0
TRUE;7;393669;0
TRUE;46;2587017;323555
TRUE;10;562599;0
TRUE;10;563991;92284
TRUE;40;2256345;0
TRUE;18;1016253;0
TRUE;120;6777254;475508
TRUE;6;338871;0
TRUE;21;1186250;43413
TRUE;3;169501;271944
TRUE;3;169720;0
TRUE;1;56574;36958
TRUE;6;339970;69116
TRUE;20;1133585;36002
TRUE;49;2778576;
TRUE;87;4933978;0
TRUE;1;56827;0
TRUE;5;284161;532629
TRUE;6;341252;5134
TRUE;10;568756;20082
TRUE;3;170757;0
TRUE;11;626317;53464
TRUE;13;740242;0
TRUE;28;1594571;82431
TRUE;12;683405;0
TRUE;5;284809;27952
TRUE;29;1652451;40417
TRUE;21;1196696;157161
TRUE;22;1254638;205181
TRUE;4;228134;1932
TRUE;3;171173;0
TRUE;4;228503;0
TRUE;13;742887;1867
TRUE;50;2857947;0
TRUE;24;1371899;0
TRUE;5;286007;0
TRUE;5;286082;66773
TRUE;18;1030323;530983
TRUE;21;1203111;409260
TRUE;12;688102;10912
TRUE;110;6309645;2500000
TRUE;4;229499;20588
TRUE;168;9643931;0
TRUE;8;459537;0
TRUE;6;344887;1874
TRUE;3;172453;0
TRUE;5;287530;
TRUE;97;5589964;450899
TRUE;5;288282;0
TRUE;4;230835;0
TRUE;4;231048;0
TRUE;12;693542;8448
TRUE;31;1798037;37396
TRUE;19;1102574;0
TRUE;2;116102;0
TRUE;8;464467;0
TRUE;15;870961;0
TRUE;2;116151;0
TRUE;9;522755;0
TRUE;8;465113;0
TRUE;11;639878;0
TRUE;17;990884;55598
TRUE;7;408022;0
TRUE;57;3323230;40294
TRUE;83;4843040;313228
TRUE;4;233517;32632
TRUE;8;467069;5837
TRUE;11;642263;0
TRUE;2;116790;0
TRUE;21;1226719;43956
TRUE;64;3738943;150692
TRUE;7;408977;75528
TRUE;43;2512702;0
TRUE;31;1812145;4280
TRUE;7;409506;3034
TRUE;5;292913;0
TRUE;31;1818074;296303
TRUE;37;2172291;0
TRUE;19;1117494;30615
TRUE;29;1706109;0
TRUE;59;3471867;0
TRUE;17;1000643;85166
TRUE;2;117728;0
TRUE;6;353437;0
TRUE;144;8493509;1838476
TRUE;10;589926;0
TRUE;16;943919;14590
TRUE;3;177013;0
TRUE;6;354407;62328
TRUE;13;768311;21846
TRUE;107;6327305;106929
TRUE;2;118443;0
TRUE;10;592851;0
TRUE;1;59393;25846
TRUE;1;59422;0
TRUE;4;237725;0
TRUE;19;1129466;115410
TRUE;18;1071040;4891
TRUE;27;1606621;0
TRUE;17;1012033;28094
TRUE;17;1012270;0
TRUE;9;536362;0
TRUE;2;119267;0
TRUE;11;655972;0
TRUE;19;1135211;921925
TRUE;20;1195433;871723
TRUE;12;717727;0
TRUE;2;119646;0
TRUE;73;4370250;2500000
TRUE;5;299347;48929
TRUE;1;59871;0
TRUE;40;2395833;0
TRUE;20;1199132;160325
TRUE;40;2399815;28244
TRUE;50;3000381;
TRUE;9;540204;0
TRUE;10;600268;0
TRUE;159;9554806;0
TRUE;17;1021716;59652
TRUE;78;4688879;6313
TRUE;13;781960;38868
TRUE;105;6318089;290062
TRUE;5;300871;0
TRUE;2;120369;0
TRUE;20;1205334;15514
TRUE;30;1808240;0
TRUE;36;2172335;0
TRUE;16;965784;0
TRUE;7;423204;0
TRUE;6;362781;15152
TRUE;3;181519;0
TRUE;6;363149;0
TRUE;154;9321070;146709
TRUE;17;1029933;37150
TRUE;5;303158;7781
TRUE;3;181913;0
TRUE;3;182024;1857
TRUE;129;7828300;
TRUE;3;182282;0
TRUE;3;182353;0
TRUE;21;1276542;777608
TRUE;2;121589;0
TRUE;11;669513;116198
TRUE;98;5977758;0
TRUE;19;1160371;0
TRUE;21;1283803;4835
TRUE;5;305842;0
TRUE;24;1468516;21654
TRUE;1;61197;18669
TRUE;8;489623;1217
TRUE;41;2509625;0
TRUE;8;489741;0
TRUE;4;244874;18489
TRUE;87;5327278;52519
TRUE;3;183772;4977
TRUE;3;183776;0
TRUE;8;490541;9789
TRUE;3;183991;0
TRUE;14;858863;4741
TRUE;35;2148468;0
TRUE;161;9889566;0
TRUE;2;122863;0
TRUE;6;368611;54090
TRUE;28;1720641;55417
TRUE;2;122977;0
TRUE;3;184577;0
TRUE;14;863007;139528
TRUE;125;7705884;1932458
TRUE;30;1849431;34201
TRUE;14;863520;0
TRUE;4;246851;0
TRUE;2;123429;0
TRUE;7;432116;10681
TRUE;30;1852212;19213
TRUE;30;1852594;4558
TRUE;2;123572;0
TRUE;4;247162;0
TRUE;4;247477;0
TRUE;50;3095554;0
TRUE;10;619366;585473
TRUE;16;991649;95756
TRUE;1;62115;7870
TRUE;4;248463;8688
TRUE;4;248485;0
TRUE;2;124255;56638
TRUE;3;186680;11890
TRUE;52;3236030;78833
TRUE;39;2428024;
TRUE;7;436190;0
TRUE;2;124676;0
TRUE;7;436757;0
TRUE;15;936724;201052
TRUE;12;749783;11230
TRUE;16;1000408;12341
TRUE;15;937956;31238
TRUE;5;312746;0
TRUE;4;250224;0
TRUE;81;5070285;139334
TRUE;5;313041;37705
TRUE;21;1315499;49810
TRUE;7;438571;4377
TRUE;113;7081026;2500000
TRUE;25;1566802;111079
TRUE;75;4701372;65311
TRUE;2;125382;0
TRUE;37;2319797;0
TRUE;22;1379909;0
TRUE;18;1129113;23817
TRUE;12;752780;9791
TRUE;3;188471;0
TRUE;9;565571;0
TRUE;26;1634503;17812
TRUE;43;2703914;0
TRUE;25;1572049;96915
TRUE;38;2390160;2174
TRUE;2;125849;1142
TRUE;2;125872;0
TRUE;59;3714003;1709089
TRUE;3;188857;0
TRUE;30;1888847;0
TRUE;3;189004;4366
TRUE;5;315486;0
TRUE;22;1388599;0
TRUE;23;1451942;526681
TRUE;19;1201208;0
TRUE;4;252897;0
TRUE;6;379364;10801
TRUE;7;442676;29872
TRUE;135;8541873;440821
TRUE;29;1835115;45597
TRUE;2;126611;0
TRUE;27;1709648;28403
TRUE;47;2976054;0
TRUE;10;633214;109635
TRUE;10;633275;10245
TRUE;20;1266727;3611
TRUE;7;443389;15422
TRUE;3;190081;1094
TRUE;70;4436754;955966
TRUE;1;63385;26618
TRUE;44;2789878;
TRUE;4;253642;6880
TRUE;58;3679481;0
TRUE;6;380826;0
TRUE;5;317422;0
TRUE;11;698643;0
TRUE;2;127134;0
TRUE;10;635811;0
TRUE;3;190832;26414
TRUE;5;318151;6771
TRUE;16;1018753;0
TRUE;1;63698;
TRUE;25;1592559;0
TRUE;8;509982;0
TRUE;14;892622;0
TRUE;6;382562;7575
TRUE;1;63792;384843
TRUE;1;63813;0
TRUE;66;4212219;1096916
TRUE;33;2106429;10325
TRUE;63;4023963;0
TRUE;35;2236181;19832
TRUE;4;255599;136655
TRUE;14;895777;0
TRUE;12;768523;9881
TRUE;74;4744355;107574
TRUE;13;833851;0
TRUE;24;1539489;0
TRUE;7;449024;13882
TRUE;5;320750;0
TRUE;16;1027496;37834
TRUE;30;1929820;126910
TRUE;7;450381;5241
TRUE;10;643553;0
TRUE;2;128753;5428
TRUE;1;64378;6013
TRUE;5;322094;0
TRUE;95;6123174;76789
TRUE;5;322303;0
TRUE;3;193384;0
TRUE;2;128993;0
TRUE;2;128995;27755
TRUE;31;1999592;19204
TRUE;45;2903355;0
TRUE;2;129139;4100
TRUE;2;129167;9565
TRUE;28;1809466;109369
TRUE;9;581687;1602
TRUE;3;193911;9346
TRUE;8;517653;2417
TRUE;4;258940;0
TRUE;76;4921505;104580
TRUE;10;647724;42462
TRUE;116;7518109;227681
TRUE;40;2594630;0
TRUE;6;389331;2271
TRUE;3;194789;9832
TRUE;19;1233941;0
TRUE;13;844478;166869
TRUE;3;194983;3646
TRUE;27;1755559;0
TRUE;136;8846188;1404646
TRUE;4;260291;0
TRUE;22;1433104;0
TRUE;9;586655;26823
TRUE;12;782449;0
TRUE;55;3588536;64583
TRUE;2;130653;1000
TRUE;3;195988;116790
TRUE;20;1308022;0
TRUE;11;719467;99882
TRUE;6;392681;0
TRUE;12;785472;18396
TRUE;9;589375;0
TRUE;3;196493;0
TRUE;10;655404;33863
TRUE;1;65552;0
TRUE;13;852907;0
TRUE;6;393766;0
TRUE;6;393924;49486
TRUE;7;459608;18072
TRUE;10;657287;
TRUE;6;394495;0
TRUE;17;1118458;20834
TRUE;2;131590;2147
TRUE;70;4612421;301736
TRUE;8;527157;36774
TRUE;2;131792;0
TRUE;9;593205;40977
TRUE;5;329632;0
TRUE;32;2109810;0
TRUE;3;197827;0
TRUE;28;1846785;110497
TRUE;2;132000;0
TRUE;4;264098;9829
TRUE;10;661387;0
TRUE;2;132301;5796
TRUE;3;198687;162910
TRUE;10;662412;16343
TRUE;17;1126630;0
TRUE;139;9216728;0
TRUE;3;198972;9236
TRUE;19;1260355;0
TRUE;19;1260535;0
TRUE;1;66386;0
TRUE;11;730452;
TRUE;9;598071;104111
TRUE;3;199454;39344
TRUE;6;399018;0
TRUE;5;332919;43510
TRUE;31;2068033;
TRUE;34;2268384;0
TRUE;42;2802896;466162
TRUE;3;200262;9885
TRUE;19;1268394;16358
TRUE;8;534291;73184
TRUE;2;133680;0
TRUE;105;7019675;54470
TRUE;7;468023;0
TRUE;60;4013811;51505
TRUE;15;1003630;0
TRUE;11;736390;71015
TRUE;42;2811897;0
TRUE;4;267832;5478
TRUE;78;5222732;0
TRUE;49;3281345;0
TRUE;19;1272440;0
TRUE;4;267997;0
TRUE;68;4556165;4680
TRUE;8;536500;0
TRUE;5;335971;30310
TRUE;6;403392;6681
TRUE;25;1681370;0
TRUE;101;6793433;348317
TRUE;26;1749239;42761
TRUE;9;605646;0
TRUE;27;1817391;0
TRUE;8;538525;0
TRUE;13;875313;19079
TRUE;1;67351;2501
TRUE;3;202098;0
TRUE;3;202197;11031
TRUE;16;1078774;27331
TRUE;12;809290;5429
TRUE;92;6207017;529956
TRUE;39;2631576;0
TRUE;15;1012176;172052
TRUE;11;742914;0
TRUE;15;1013519;0
TRUE;13;878389;0
TRUE;2;135137;0
TRUE;16;1081142;28305
TRUE;2;135156;0
TRUE;23;1554519;584632
TRUE;69;4665545;2500000
TRUE;7;473680;27977
TRUE;28;1895174;5685
TRUE;6;406355;0
TRUE;10;677669;0
TRUE;3;203328;0
TRUE;2;135684;73375
TRUE;6;407091;0
TRUE;15;1017782;0
TRUE;9;610703;0
TRUE;16;1085775;16250
TRUE;7;475151;0
TRUE;3;204122;0
TRUE;12;818970;0
TRUE;19;1297274;102433
TRUE;7;477951;22551
TRUE;15;1024431;0
TRUE;4;273436;4738
TRUE;4;273453;9408
TRUE;8;547360;21801
TRUE;19;1300095;2500000
TRUE;78;5338834;653036
TRUE;4;273971;0
TRUE;19;1301456;162577
TRUE;3;205504;13312
TRUE;23;1575613;208960
TRUE;5;342569;0
TRUE;14;959612;0
TRUE;14;961033;16332
TRUE;28;1923971;20809
TRUE;6;412338;411855
TRUE;8;551060;63544
TRUE;5;344700;64079
TRUE;132;9104380;3133
TRUE;5;345393;2117
TRUE;7;484045;43712
TRUE;11;761011;4502
TRUE;4;276849;40825
TRUE;31;2146786;968615
TRUE;7;484935;0
TRUE;11;762300;4969
TRUE;7;485212;8194
TRUE;13;901230;18756
TRUE;14;971506;0
TRUE;14;972076;20943
TRUE;12;833344;0
TRUE;2;138939;0
TRUE;2;139113;0
TRUE;29;2018503;19690
TRUE;4;278506;28955
TRUE;51;3552303;21471
TRUE;70;4879147;756438
TRUE;20;1394319;20561
TRUE;9;627468;20764
TRUE;5;348610;28125
TRUE;2;139626;334735
TRUE;7;488766;0
TRUE;28;1955464;14879
TRUE;3;209579;3283
TRUE;56;3912292;0
TRUE;57;3982165;2500000
TRUE;55;3843778;46653
TRUE;11;768975;30813
TRUE;3;210118;
TRUE;2;140089;0
TRUE;12;840721;0
TRUE;1;70085;0
TRUE;46;3224814;1051887
TRUE;10;701476;0
TRUE;16;1124631;294893
TRUE;70;4921837;20406
TRUE;4;281405;0
TRUE;55;3869508;0
TRUE;14;985055;0
TRUE;2;140743;0
TRUE;4;281623;217306
TRUE;12;844871;215243
TRUE;22;1549363;0
TRUE;37;2605915;18673
TRUE;5;352156;0
TRUE;61;4297284;47450
TRUE;8;564083;52490
TRUE;10;705131;9175
TRUE;5;352782;0
TRUE;2;141217;25015
TRUE;12;848228;24325
TRUE;2;141426;0
TRUE;85;6014403;268704
TRUE;51;3610209;50402
TRUE;9;637220;0
TRUE;4;283273;0
TRUE;104;7368629;447320
TRUE;10;708670;14305
TRUE;86;6105480;0
TRUE;40;2840268;46406
TRUE;7;497486;11000
TRUE;32;2274238;61491
TRUE;2;142180;1000
TRUE;2;142352;9106
TRUE;4;284794;9941
TRUE;35;2491960;228744
TRUE;64;4556980;0
TRUE;3;213778;0
TRUE;17;1212298;0
TRUE;4;285738;21567
TRUE;9;642969;36736
TRUE;18;1286446;30719
TRUE;8;572243;13905
TRUE;11;787213;
TRUE;1;71570;0
TRUE;78;5582965;53233
TRUE;29;2075895;65050
TRUE;7;501293;0
TRUE;79;5657834;0
TRUE;73;5228867;0
TRUE;22;1576533;18637
TRUE;132;9469144;130751
TRUE;38;2726092;0
TRUE;9;645713;0
TRUE;23;1651723;100952
TRUE;84;6037715;0
TRUE;21;1510093;7276
TRUE;2;144112;2482
TRUE;6;432558;0
TRUE;10;721061;1880
TRUE;33;2379675;0
TRUE;32;2308103;0
TRUE;18;1298334;0
TRUE;7;505301;0
TRUE;10;721863;0
TRUE;2;144407;0
TRUE;1;72267;0
TRUE;13;939986;927026
TRUE;2;144682;0
TRUE;21;1519559;17061
TRUE;6;434241;3683
TRUE;13;941261;0
TRUE;1;72420;0
TRUE;11;797125;21741
TRUE;33;2391550;5853
TRUE;106;7684950;640323
TRUE;25;1812584;148660
TRUE;11;798371;0
TRUE;5;362930;0
TRUE;3;217895;0
TRUE;25;1818832;63131
TRUE;21;1528527;52086
TRUE;9;655227;149344
TRUE;1;72825;2070
TRUE;23;1675014;150789
TRUE;41;2988701;69247
TRUE;18;1312137;19263
TRUE;8;583298;0
TRUE;21;1531748;0
TRUE;1;72958;48990
TRUE;20;1460457;52828
TRUE;27;1971979;242468
TRUE;70;5117994;255489
TRUE;3;219414;0
TRUE;7;512109;0
TRUE;2;146359;15015
TRUE;9;659177;
TRUE;13;952175;0
TRUE;51;3736855;77232
TRUE;7;513017;4513
TRUE;19;1392784;0
TRUE;5;366657;59049
TRUE;50;3669584;52811
TRUE;3;220253;0
TRUE;4;293690;0
TRUE;14;1029143;18675
TRUE;12;883073;18234
TRUE;91;6697987;380846
TRUE;1;73606;0
TRUE;9;662472;13707
TRUE;5;368271;0
TRUE;70;5155795;0
TRUE;43;3168872;219209
TRUE;90;6636521;37011
TRUE;2;147555;0
TRUE;20;1476415;30512
TRUE;6;443039;38147
TRUE;8;590843;30437
TRUE;6;443256;1861
TRUE;75;5545102;10059
TRUE;35;2587766;0
TRUE;1;73955;3651
TRUE;13;961458;0
TRUE;5;369935;0
TRUE;4;296032;4777
TRUE;3;222248;0
TRUE;4;296493;0
TRUE;2;148276;19927
TRUE;7;519143;3257
TRUE;21;1558313;98346
TRUE;4;297156;0
TRUE;9;668796;0
TRUE;11;818068;0
TRUE;7;520977;29154
TRUE;15;1116460;651802
TRUE;17;1265720;16036
TRUE;23;1713029;153586
TRUE;3;223641;0
TRUE;9;671661;101754
TRUE;2;149261;0
TRUE;112;8358831;84519
TRUE;22;1642105;0
TRUE;2;149449;0
TRUE;1;74807;0
TRUE;25;1871376;20785
TRUE;15;1124091;37783
TRUE;94;7047436;973220
TRUE;2;150004;661484
TRUE;15;1126583;85594
TRUE;62;4657187;0
TRUE;1;75188;0
TRUE;25;1880650;0
TRUE;4;301086;0
TRUE;19;1430466;170948
TRUE;6;452326;36948
TRUE;8;603327;14976
TRUE;10;754242;0
TRUE;6;452662;0
TRUE;36;2718189;417126
TRUE;2;151012;0
TRUE;2;151022;1000
TRUE;3;226565;11376
TRUE;69;5215057;133185
TRUE;2;151291;0
TRUE;19;1438322;85170
TRUE;8;605666;4722
TRUE;38;2877509;647963
TRUE;18;1363087;9254
TRUE;54;4091962;0
TRUE;28;2123946;0
TRUE;12;910309;0
TRUE;79;5999988;329556
TRUE;27;2051190;0
TRUE;4;303997;10708
TRUE;2;152024;0
TRUE;6;456243;0
TRUE;83;6315151;48682
TRUE;6;456631;4713
TRUE;16;1218364;10745
TRUE;26;1979989;678864
TRUE;2;152375;0
TRUE;10;762155;27518
TRUE;50;3812581;137412
TRUE;17;1298287;17501
TRUE;8;611463;3430
TRUE;2;152918;0
TRUE;72;5505319;316251
TRUE;1;76531;0
TRUE;40;3062408;409483
TRUE;31;2373724;5814
TRUE;53;4062945;0
TRUE;42;3224650;16095
TRUE;8;614631;15129
TRUE;2;153800;1048
TRUE;45;3461221;24654
TRUE;7;538682;0
TRUE;13;1000609;10246
TRUE;59;4543130;0
TRUE;11;847712;28782
TRUE;31;2391572;96490
TRUE;10;771689;41316
TRUE;2;154351;1480
TRUE;6;463226;15869
TRUE;38;2935569;320280
TRUE;2;154550;0
TRUE;32;2474726;102963
TRUE;7;541686;2500000
TRUE;6;464353;0
TRUE;7;541942;0
TRUE;11;852212;0
TRUE;15;1162308;0
TRUE;21;1627410;0
TRUE;11;852826;0
TRUE;29;2251109;0
TRUE;6;466078;634614
TRUE;37;2874418;94275
TRUE;20;1555431;0
TRUE;119;9261512;0
TRUE;5;389149;0
TRUE;27;2103048;29778
TRUE;32;2493132;103772
TRUE;80;6234932;0
TRUE;13;1013204;0
TRUE;36;2805832;101412
TRUE;19;1481260;0
TRUE;2;155965;13720
TRUE;31;2418238;48440
TRUE;5;390116;0
TRUE;7;546267;38018
TRUE;2;156116;0
TRUE;5;390303;0
TRUE;4;312375;0
TRUE;13;1015482;57972
TRUE;2;156238;0
TRUE;21;1642137;0
TRUE;7;547584;0
TRUE;4;312967;16345
TRUE;29;2269403;0
TRUE;9;704432;0
TRUE;16;1252634;114135
TRUE;17;1331053;29146
TRUE;14;1096944;78366
TRUE;2;156821;0
TRUE;2;156984;0
TRUE;124;9735364;771487
TRUE;33;2591283;109266
TRUE;46;3612205;0
TRUE;114;8964701;0
TRUE;13;1022378;207249
TRUE;9;707871;22940
TRUE;3;236167;0
TRUE;5;394012;0
TRUE;41;3231974;20743
TRUE;14;1104555;465679
TRUE;5;394503;0
TRUE;27;2130478;109941
TRUE;18;1421820;0
TRUE;2;158006;0
TRUE;2;158169;2095
TRUE;41;3243046;75062
TRUE;14;1108795;0
TRUE;5;396030;0
TRUE;16;1267380;100152
TRUE;5;396214;32221
TRUE;48;3803967;0
TRUE;29;2298818;1000
TRUE;27;2140435;
TRUE;11;872167;0
TRUE;103;8167413;250373
TRUE;19;1507330;51116
TRUE;4;317345;9106
TRUE;14;1111351;119062
TRUE;20;1587882;130642
TRUE;95;7545417;0
TRUE;2;158853;4633
TRUE;19;1511882;30869
TRUE;6;477551;47646
TRUE;4;318379;53535
TRUE;38;3024623;56313
TRUE;1;79606;4065
TRUE;20;1594072;13892
TRUE;25;1992775;0
TRUE;37;2950997;0
TRUE;6;478675;0
TRUE;2;159578;0
TRUE;5;399264;0
TRUE;29;2321291;1230297
TRUE;3;240544;
TRUE;12;964555;95118
TRUE;16;1287698;2500000
TRUE;6;483136;129097
TRUE;19;1531532;14660
TRUE;20;1612896;4542
TRUE;75;6048917;0
TRUE;2;161323;4858
TRUE;4;322778;0
TRUE;42;3393604;817274
TRUE;9;727271;10691
TRUE;49;3960339;0
TRUE;4;323649;0
TRUE;13;1052619;32276
TRUE;8;648254;0
TRUE;6;486218;0
TRUE;15;1215545;196139
TRUE;2;162185;0
TRUE;89;7218128;617208
TRUE;52;4218135;248450
TRUE;15;1218756;
TRUE;2;162545;7862
TRUE;35;2846180;0
TRUE;5;407920;0
TRUE;10;815978;0
TRUE;2;163220;1000
TRUE;41;3346144;296929
TRUE;6;489943;0
TRUE;28;2287171;2500000
TRUE;1;81692;0
TRUE;14;1144074;22959
TRUE;2;163445;2781
TRUE;20;1635268;0
TRUE;91;7441474;0
TRUE;2;163559;0
TRUE;2;163573;426670
TRUE;43;3517865;0
TRUE;16;1309412;0
TRUE;4;327375;0
TRUE;10;819057;0
TRUE;33;2703075;5076
TRUE;4;327951;20611
TRUE;18;1476432;31073
TRUE;20;1641685;21701
TRUE;4;328398;0
TRUE;92;7555334;154307
TRUE;6;492994;0
TRUE;14;1150959;10560
TRUE;44;3617387;54094
TRUE;46;3782711;712174
TRUE;6;493837;0
TRUE;2;164615;0
TRUE;3;246960;0
TRUE;18;1482194;0
TRUE;23;1894204;0
TRUE;48;3957776;0
TRUE;2;164969;3696
TRUE;26;2145761;0
TRUE;46;3798575;277378
TRUE;6;495699;2919
TRUE;46;3800920;41677
TRUE;14;1157734;0
TRUE;7;579073;619901
TRUE;3;248277;8562
TRUE;2;165585;2441
TRUE;23;1904777;155687
TRUE;22;1822720;1040661
TRUE;19;1574587;22998
TRUE;23;1906113;0
TRUE;6;497584;0
TRUE;8;663493;70113
TRUE;2;165916;55006
TRUE;82;6804556;301556
TRUE;2;165993;0
TRUE;2;166049;0
TRUE;3;249415;9361
TRUE;1;83289;0
TRUE;25;2083695;334822
TRUE;3;250045;0
TRUE;56;4669093;0
TRUE;21;1751085;495097
TRUE;3;250308;58832
TRUE;35;2922378;58841
TRUE;34;2838910;208011
TRUE;3;250593;3156
TRUE;11;919853;17092
TRUE;39;3262757;248559
TRUE;32;2677153;0
TRUE;25;2091989;23416
TRUE;2;167377;9069
TRUE;6;502202;159683
TRUE;20;1674104;0
TRUE;51;4270841;178776
TRUE;36;3014745;289309
TRUE;72;6029581;3052
TRUE;4;335086;3046
TRUE;3;251421;10657
TRUE;9;754626;0
TRUE;6;503199;0
TRUE;5;419612;0
TRUE;5;419801;0
TRUE;3;252086;0
TRUE;68;5716728;50306
TRUE;24;2018365;15738
TRUE;5;420573;18789
TRUE;72;6058968;0
TRUE;6;505202;150996
TRUE;38;3201445;0
TRUE;2;168898;0
TRUE;15;1267233;0
TRUE;1;84658;284733
TRUE;35;2963797;4137
TRUE;2;169366;0
TRUE;48;4065689;47783
TRUE;5;423868;0
TRUE;10;847806;60662
TRUE;3;254435;0
TRUE;2;169812;0
TRUE;14;1189625;0
TRUE;8;679960;46199
TRUE;17;1445185;92254
TRUE;13;1105524;6853
TRUE;6;510647;190197
TRUE;60;5109125;91206
TRUE;39;3321387;73079
TRUE;55;4698175;0
TRUE;116;9925407;444220
TRUE;3;256987;1013
TRUE;2;171388;0
TRUE;15;1286150;151192
TRUE;4;343155;1511
TRUE;62;5323654;0
TRUE;9;773395;28950
TRUE;74;6359205;458929
TRUE;6;515640;0
TRUE;9;773693;0
TRUE;110;9460041;1120177
TRUE;8;688281;0
TRUE;13;1118682;0
TRUE;19;1638370;47623
TRUE;2;172598;1000
TRUE;1;86372;0
TRUE;96;8292101;53938
TRUE;19;1641651;46905
TRUE;6;518472;3986
TRUE;9;777792;11708
TRUE;14;1210530;36514
TRUE;72;6226472;67952
TRUE;24;2076207;28580
TRUE;26;2250344;10122
TRUE;7;606052;0
TRUE;6;519673;14388
TRUE;2;173313;0
TRUE;22;1906986;32429
TRUE;51;4425787;0
TRUE;5;434018;0
TRUE;59;5123210;16773
TRUE;33;2866157;196906
TRUE;2;173906;22083
TRUE;7;608882;0
TRUE;7;609263;0
TRUE;4;348194;0
TRUE;24;2093665;25076
